"","V1A11","V1A12","V1A13","V1A14","V2","V3A31","V3A32","V3A33","V3A34","V4A41","V4A410","V4A42","V4A43","V4A44","V4A45","V4A46","V4A48","V4A49","V5","V6A62","V6A63","V6A64","V6A65","V7A72","V7A73","V7A74","V7A75","V8","V9A92","V9A93","V9A94","V10A102","V10A103","V11","V12A122","V12A123","V12A124","V13","V14A142","V14A143","V15A152","V15A153","V16","V17A172","V17A173","V17A174","V18","V19A192","V20A202"
"673",0,0,0,1,60,0,1,0,0,0,0,0,0,0,0,0,0,0,10366,0,0,0,0,0,0,0,1,2,0,1,0,0,0,4,1,0,0,42,0,1,1,0,1,0,0,1,1,1,0
"674",0,0,0,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,2080,0,1,0,0,0,1,0,0,1,0,0,1,0,0,2,0,1,0,24,0,1,1,0,1,0,1,0,1,0,0
"675",0,0,0,1,21,0,0,1,0,0,0,0,0,0,0,0,0,1,2580,0,1,0,0,1,0,0,0,4,0,1,0,0,0,2,0,0,0,41,0,0,1,0,1,1,0,0,2,0,0
"676",0,0,0,1,30,0,0,0,1,0,0,0,1,0,0,0,0,0,4530,0,0,0,0,0,0,1,0,4,1,0,0,0,0,4,0,1,0,26,0,1,0,0,1,0,0,1,1,1,0
"677",0,0,0,1,24,0,0,0,1,0,0,1,0,0,0,0,0,0,5150,0,0,0,0,0,0,0,1,4,0,1,0,0,0,4,0,1,0,33,0,1,1,0,1,0,1,0,1,1,0
"678",0,1,0,0,72,0,1,0,0,0,0,0,1,0,0,0,0,0,5595,1,0,0,0,0,1,0,0,2,0,0,1,0,0,2,0,1,0,24,0,1,1,0,1,0,1,0,1,0,0
"679",1,0,0,0,24,0,1,0,0,0,0,0,1,0,0,0,0,0,2384,0,0,0,0,0,0,0,1,4,0,1,0,0,0,4,0,0,0,64,0,0,0,0,1,1,0,0,1,0,0
"680",0,0,0,1,18,0,1,0,0,0,0,0,1,0,0,0,0,0,1453,0,0,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0,26,0,1,1,0,1,0,1,0,1,0,0
"681",0,0,0,1,6,0,1,0,0,0,0,0,0,0,0,1,0,0,1538,0,0,0,0,1,0,0,0,1,1,0,0,0,0,2,0,0,1,56,0,1,1,0,1,0,1,0,1,0,0
"682",0,0,0,1,12,0,1,0,0,0,0,0,1,0,0,0,0,0,2279,0,0,0,1,0,1,0,0,4,0,1,0,0,0,4,0,0,1,37,0,1,0,1,1,0,1,0,1,1,0
"683",0,0,0,1,15,0,0,1,0,0,0,0,1,0,0,0,0,0,1478,0,0,0,0,0,1,0,0,4,0,0,1,0,0,3,0,0,0,33,0,0,1,0,2,0,1,0,1,0,0
"684",0,0,0,1,24,0,0,0,1,0,0,0,1,0,0,0,0,0,5103,0,0,0,0,1,0,0,0,3,0,0,1,0,0,3,0,0,1,47,0,1,0,1,3,0,1,0,1,1,0
"685",0,1,0,0,36,0,0,1,0,0,0,0,0,0,0,0,0,1,9857,1,0,0,0,0,0,1,0,1,0,1,0,0,0,3,1,0,0,31,0,1,1,0,2,1,0,0,2,1,0
"686",0,0,0,1,60,0,1,0,0,0,0,0,0,0,0,0,0,0,6527,0,0,0,1,0,1,0,0,4,0,1,0,0,0,4,0,0,1,34,0,1,0,1,1,0,1,0,2,1,0
"687",0,0,1,0,10,0,0,0,1,0,0,0,1,0,0,0,0,0,1347,0,0,0,1,0,0,1,0,4,0,1,0,0,0,2,1,0,0,27,0,1,1,0,2,0,1,0,1,1,0
"688",0,1,0,0,36,0,0,1,0,0,0,0,0,0,0,0,0,0,2862,1,0,0,0,0,0,0,1,4,0,1,0,0,0,3,0,0,1,30,0,1,0,1,1,0,1,0,1,0,0
"689",0,0,0,1,9,0,1,0,0,0,0,0,1,0,0,0,0,0,2753,1,0,0,0,0,0,0,1,3,0,1,0,1,0,4,0,1,0,35,0,1,1,0,1,0,1,0,1,1,0
"690",1,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,3651,0,0,1,0,0,1,0,0,1,0,1,0,0,0,3,1,0,0,31,0,1,1,0,1,0,1,0,2,0,0
"691",1,0,0,0,15,0,0,0,1,0,0,1,0,0,0,0,0,0,975,0,0,0,0,0,1,0,0,2,0,0,0,0,0,3,1,0,0,25,0,1,1,0,2,0,1,0,1,0,0
"692",0,1,0,0,15,0,1,0,0,0,0,0,0,0,1,0,0,0,2631,1,0,0,0,0,1,0,0,3,1,0,0,0,0,2,0,0,0,25,0,1,1,0,1,1,0,0,1,0,0
"693",0,1,0,0,24,0,1,0,0,0,0,0,1,0,0,0,0,0,2896,1,0,0,0,1,0,0,0,2,0,1,0,0,0,1,0,1,0,29,0,1,1,0,1,0,1,0,1,0,0
"694",1,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,4716,0,0,0,1,1,0,0,0,1,0,1,0,0,0,3,0,0,0,44,0,1,1,0,2,1,0,0,2,0,0
"695",0,0,0,1,24,0,1,0,0,0,0,0,1,0,0,0,0,0,2284,0,0,0,0,0,0,1,0,4,0,1,0,0,0,2,0,1,0,28,0,1,1,0,1,0,1,0,1,1,0
"696",0,0,0,1,6,0,1,0,0,1,0,0,0,0,0,0,0,0,1236,0,1,0,0,0,1,0,0,2,0,1,0,0,0,4,1,0,0,50,0,1,0,0,1,0,1,0,1,0,0
"697",0,1,0,0,12,0,1,0,0,0,0,0,1,0,0,0,0,0,1103,0,0,0,0,0,0,1,0,4,0,1,0,0,1,3,0,0,0,29,0,1,1,0,2,0,1,0,1,0,1
"698",0,0,0,1,12,0,0,0,1,0,0,0,0,0,0,0,0,0,926,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,0,0,38,0,1,1,0,1,0,0,0,1,0,0
"699",0,0,0,1,18,0,0,0,1,0,0,0,1,0,0,0,0,0,1800,0,0,0,0,0,1,0,0,4,0,1,0,0,0,2,0,1,0,24,0,1,1,0,2,0,1,0,1,0,0
"700",0,0,1,0,15,0,1,0,0,0,0,0,0,0,0,1,0,0,1905,0,0,0,0,0,0,0,1,4,0,1,0,0,0,4,0,1,0,40,0,1,0,0,1,0,0,1,1,1,0
"701",0,0,0,1,12,0,1,0,0,0,0,1,0,0,0,0,0,0,1123,0,1,0,0,0,1,0,0,4,1,0,0,0,0,4,0,1,0,29,0,1,0,0,1,1,0,0,1,0,0
"702",1,0,0,0,48,0,0,0,1,1,0,0,0,0,0,0,0,0,6331,0,0,0,0,0,0,0,1,4,0,1,0,0,0,4,0,0,1,46,0,1,0,1,2,0,1,0,1,1,0
"703",0,0,1,0,24,0,1,0,0,0,0,0,1,0,0,0,0,0,1377,1,0,0,0,0,0,0,1,4,1,0,0,0,0,2,0,0,1,47,0,1,0,1,1,0,1,0,1,1,0
"704",0,1,0,0,30,0,0,1,0,0,0,0,0,0,0,0,0,1,2503,1,0,0,0,0,0,0,1,4,0,1,0,0,0,2,1,0,0,41,1,0,1,0,2,0,1,0,1,0,0
"705",0,1,0,0,27,0,1,0,0,0,0,0,0,0,0,0,0,1,2528,0,0,0,0,1,0,0,0,4,1,0,0,0,0,1,1,0,0,32,0,1,1,0,1,0,1,0,2,1,0
"706",0,0,0,1,15,0,1,0,0,0,0,0,0,0,0,0,0,0,5324,0,1,0,0,0,0,0,1,1,1,0,0,0,0,4,0,0,1,35,0,1,0,1,1,0,1,0,1,0,0
"707",0,1,0,0,48,0,1,0,0,0,0,0,0,0,0,0,0,0,6560,1,0,0,0,0,0,1,0,3,0,1,0,0,0,2,1,0,0,24,0,1,1,0,1,0,1,0,1,0,0
"708",0,1,0,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,2969,0,0,0,0,1,0,0,0,4,1,0,0,0,0,3,1,0,0,25,0,1,0,0,2,0,1,0,1,0,0
"709",0,1,0,0,9,0,1,0,0,0,0,0,1,0,0,0,0,0,1206,0,0,0,0,0,0,0,1,4,1,0,0,0,0,4,0,0,0,25,0,1,1,0,1,0,1,0,1,0,0
"710",0,1,0,0,9,0,1,0,0,0,0,0,1,0,0,0,0,0,2118,0,0,0,0,0,1,0,0,2,0,1,0,0,0,2,0,0,0,37,0,1,1,0,1,1,0,0,2,0,0
"711",0,0,0,1,18,0,0,0,1,0,0,0,1,0,0,0,0,0,629,0,1,0,0,0,0,0,1,4,0,1,0,0,0,3,1,0,0,32,0,0,1,0,2,0,0,1,1,1,0
"712",1,0,0,0,6,1,0,0,0,0,0,0,0,0,0,1,0,0,1198,0,0,0,0,0,0,0,1,4,1,0,0,0,0,4,0,0,1,35,0,1,0,1,1,0,1,0,1,0,0
"713",0,0,0,1,21,0,1,0,0,1,0,0,0,0,0,0,0,0,2476,0,0,0,1,0,0,0,1,4,0,1,0,0,0,4,0,0,0,46,0,1,1,0,1,0,0,1,1,1,0
"714",1,0,0,0,9,0,0,0,1,0,0,0,1,0,0,0,0,0,1138,0,0,0,0,0,1,0,0,4,0,1,0,0,0,4,0,0,0,25,0,1,1,0,2,1,0,0,1,0,0
"715",0,1,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,14027,0,0,0,0,0,0,1,0,4,0,1,0,0,0,2,0,0,1,27,0,1,1,0,1,0,0,1,1,1,0
"716",0,0,0,1,30,0,0,0,1,1,0,0,0,0,0,0,0,0,7596,0,0,0,1,0,0,0,1,1,0,1,0,0,0,4,0,1,0,63,0,1,1,0,2,0,1,0,1,0,0
"717",0,0,0,1,30,0,0,0,1,0,0,0,1,0,0,0,0,0,3077,0,0,0,1,0,0,0,1,3,0,1,0,0,0,2,0,1,0,40,0,1,1,0,2,0,1,0,2,1,0
"718",0,0,0,1,18,0,1,0,0,0,0,0,1,0,0,0,0,0,1505,0,0,0,0,0,1,0,0,4,0,1,0,0,0,2,0,0,1,32,0,1,0,1,1,0,0,1,1,1,0
"719",0,0,1,0,24,0,0,0,1,0,0,0,1,0,0,0,0,0,3148,0,0,0,1,0,1,0,0,3,0,1,0,0,0,2,0,1,0,31,0,1,1,0,2,0,1,0,1,1,0
"720",0,1,0,0,20,0,0,0,0,1,0,0,0,0,0,0,0,0,6148,1,0,0,0,0,0,0,1,3,0,0,1,0,0,4,0,1,0,31,0,0,1,0,2,0,1,0,1,1,0
"721",0,0,1,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,1337,0,0,0,0,1,0,0,0,4,0,1,0,0,0,2,0,1,0,34,0,1,1,0,2,0,0,1,1,1,0
"722",0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,1,0,0,433,0,0,1,0,1,0,0,0,4,1,0,0,0,0,2,1,0,0,24,0,0,0,0,1,0,1,0,2,0,0
"723",1,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,1228,0,0,0,0,0,1,0,0,4,1,0,0,0,0,2,0,0,0,24,0,1,1,0,1,1,0,0,1,0,0
"724",0,1,0,0,9,0,1,0,0,0,0,0,1,0,0,0,0,0,790,0,1,0,0,0,1,0,0,4,1,0,0,0,0,3,0,0,0,66,0,1,1,0,1,1,0,0,1,0,0
"725",0,0,0,1,27,0,1,0,0,0,0,0,0,0,0,0,0,0,2570,0,0,0,0,0,1,0,0,3,1,0,0,0,0,3,0,0,0,21,0,1,0,0,1,0,1,0,1,0,0
"726",0,0,0,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,250,0,0,1,0,0,1,0,0,2,1,0,0,0,0,2,0,0,0,41,0,0,1,0,2,1,0,0,1,0,0
"727",0,0,0,1,15,0,0,0,1,0,0,0,1,0,0,0,0,0,1316,0,1,0,0,0,1,0,0,2,0,0,1,0,0,2,1,0,0,47,0,1,1,0,2,1,0,0,1,0,0
"728",1,0,0,0,18,0,1,0,0,0,0,0,1,0,0,0,0,0,1882,0,0,0,0,0,1,0,0,4,1,0,0,0,0,4,0,1,0,25,0,0,0,0,2,0,1,0,1,0,0
"729",0,1,0,0,48,1,0,0,0,0,0,0,0,0,0,0,0,1,6416,0,0,0,0,0,0,0,1,4,1,0,0,0,0,3,0,0,1,59,0,1,0,0,1,0,1,0,1,0,0
"730",0,0,1,0,24,0,0,0,1,0,0,0,0,0,0,0,0,1,1275,0,0,1,0,0,1,0,0,2,0,0,0,0,0,4,0,0,0,36,0,1,1,0,2,0,1,0,1,1,0
"731",0,1,0,0,24,0,0,1,0,0,0,0,1,0,0,0,0,0,6403,0,0,0,0,1,0,0,0,1,0,1,0,0,0,2,0,1,0,33,0,1,1,0,1,0,1,0,1,0,0
"732",1,0,0,0,24,0,1,0,0,0,0,0,1,0,0,0,0,0,1987,0,0,0,0,0,1,0,0,2,0,1,0,0,0,4,0,0,0,21,0,1,0,0,1,1,0,0,2,0,0
"733",0,1,0,0,8,0,1,0,0,0,0,0,1,0,0,0,0,0,760,0,0,0,0,0,0,1,0,4,1,0,0,0,1,2,0,0,0,44,0,1,1,0,1,1,0,0,1,0,0
"734",0,0,0,1,24,0,1,0,0,1,0,0,0,0,0,0,0,0,2603,0,0,1,0,0,1,0,0,2,1,0,0,0,0,4,0,1,0,28,0,1,0,0,1,0,1,0,1,1,0
"735",0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,3380,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,37,0,1,1,0,1,0,1,0,2,0,0
"736",0,1,0,0,36,1,0,0,0,0,0,0,0,1,0,0,0,0,3990,0,0,0,1,1,0,0,0,3,1,0,0,0,0,2,0,0,1,29,0,0,1,0,1,0,0,0,1,0,0
"737",0,1,0,0,24,0,1,0,0,1,0,0,0,0,0,0,0,0,11560,0,0,0,0,0,1,0,0,1,1,0,0,0,0,4,0,1,0,23,0,1,0,0,2,0,0,1,1,0,0
"738",1,0,0,0,18,0,1,0,0,0,0,0,0,0,0,0,0,0,4380,1,0,0,0,0,1,0,0,3,0,1,0,0,0,4,0,1,0,35,0,1,1,0,1,1,0,0,2,1,0
"739",0,0,0,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,6761,0,0,0,0,0,0,1,0,1,0,1,0,0,0,3,0,0,1,45,0,1,1,0,2,0,0,1,2,1,0
"740",0,1,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,1,4280,1,0,0,0,0,1,0,0,4,1,0,0,0,0,4,0,1,0,26,0,1,0,0,2,1,0,0,1,0,0
"741",1,0,0,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,2325,1,0,0,0,0,0,1,0,2,0,1,0,0,0,3,0,1,0,32,0,0,1,0,1,0,1,0,1,0,0
"742",0,1,0,0,10,1,0,0,0,0,0,0,1,0,0,0,0,0,1048,0,0,0,0,0,1,0,0,4,0,1,0,0,0,4,0,0,0,23,1,0,1,0,1,1,0,0,1,0,0
"743",0,0,0,1,21,0,1,0,0,0,0,0,1,0,0,0,0,0,3160,0,0,0,1,0,0,0,1,4,0,1,0,0,0,3,1,0,0,41,0,1,1,0,1,0,1,0,1,1,0
"744",1,0,0,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,2483,0,1,0,0,0,1,0,0,4,0,1,0,0,0,4,0,0,0,22,1,0,1,0,1,0,1,0,1,1,0
"745",1,0,0,0,39,0,0,0,1,0,0,1,0,0,0,0,0,0,14179,0,0,0,1,0,0,1,0,4,0,1,0,0,0,4,1,0,0,30,0,1,1,0,2,0,0,1,1,1,0
"746",1,0,0,0,13,0,0,0,1,0,0,0,0,0,0,0,0,1,1797,0,0,0,0,1,0,0,0,3,0,1,0,0,0,1,1,0,0,28,0,0,1,0,2,1,0,0,1,0,0
"747",1,0,0,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,2511,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,0,1,0,23,0,1,0,0,1,0,1,0,1,0,0
"748",1,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,1274,0,0,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,0,37,0,1,1,0,1,1,0,0,1,0,0
"749",0,0,0,1,21,0,1,0,0,1,0,0,0,0,0,0,0,0,5248,0,0,0,1,0,1,0,0,1,0,1,0,0,0,3,0,1,0,26,0,1,1,0,1,0,1,0,1,0,0
"750",0,0,0,1,15,0,1,0,0,1,0,0,0,0,0,0,0,0,3029,0,0,0,0,0,0,1,0,2,0,1,0,0,0,2,0,1,0,33,0,1,1,0,1,0,1,0,1,0,0
"751",1,0,0,0,6,0,1,0,0,0,0,1,0,0,0,0,0,0,428,0,0,0,0,0,0,0,1,2,1,0,0,0,0,1,1,0,0,49,0,0,1,0,1,0,1,0,1,1,0
"752",1,0,0,0,18,0,1,0,0,0,0,0,0,0,0,0,0,0,976,0,0,0,0,1,0,0,0,1,1,0,0,0,0,2,0,1,0,23,0,1,1,0,1,1,0,0,1,0,0
"753",0,1,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,1,841,1,0,0,0,0,0,1,0,2,1,0,0,0,0,4,0,0,0,23,0,1,0,0,1,1,0,0,1,0,0
"754",0,0,0,1,30,0,0,0,1,0,0,0,1,0,0,0,0,0,5771,0,0,0,0,0,0,1,0,4,1,0,0,0,0,2,0,1,0,25,0,1,1,0,2,0,1,0,1,0,0
"755",0,0,0,1,12,0,0,1,0,0,0,0,0,0,1,0,0,0,1555,0,0,1,0,0,0,0,1,4,0,1,0,0,0,4,0,0,1,55,0,1,0,1,2,0,1,0,2,0,0
"756",1,0,0,0,24,0,1,0,0,0,0,0,0,0,0,0,0,0,1285,0,0,0,1,0,0,1,0,4,1,0,0,0,0,4,0,0,1,32,0,1,0,0,1,0,1,0,1,0,0
"757",0,0,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1299,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,74,0,1,1,0,3,0,0,0,2,0,1
"758",0,0,1,0,15,0,0,0,1,0,0,0,1,0,0,0,0,0,1271,0,0,0,1,0,1,0,0,3,0,1,0,0,0,4,0,0,1,39,0,1,0,1,2,0,1,0,1,1,0
"759",0,0,0,1,24,0,1,0,0,0,0,0,0,0,0,0,0,0,1393,0,0,0,0,0,1,0,0,2,0,1,0,0,1,2,0,0,0,31,0,1,1,0,1,0,1,0,1,1,0
"760",1,0,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,691,0,0,0,0,0,0,0,1,4,0,1,0,0,0,3,1,0,0,35,0,1,1,0,2,0,1,0,1,0,0
"761",0,0,0,1,15,0,0,0,1,0,0,0,0,0,0,0,0,0,5045,0,0,0,1,0,0,0,1,1,1,0,0,0,0,4,0,1,0,59,0,1,1,0,1,0,1,0,1,1,0
"762",1,0,0,0,18,0,0,0,1,0,0,1,0,0,0,0,0,0,2124,0,0,0,0,0,1,0,0,4,1,0,0,0,0,4,0,0,0,24,0,1,0,0,2,0,1,0,1,0,0
"763",1,0,0,0,12,0,1,0,0,0,0,0,1,0,0,0,0,0,2214,0,0,0,0,0,1,0,0,4,0,1,0,0,0,3,1,0,0,24,0,1,1,0,1,1,0,0,1,0,0
"764",0,0,0,1,21,0,0,0,1,0,0,0,0,0,0,0,0,0,12680,0,0,0,1,0,0,0,1,4,0,1,0,0,0,4,0,0,1,30,0,1,0,1,1,0,0,1,1,1,0
"765",0,0,0,1,24,0,0,0,1,0,0,0,0,0,0,0,0,0,2463,1,0,0,0,0,0,1,0,4,0,0,1,0,0,3,1,0,0,27,0,1,1,0,2,0,1,0,1,1,0
"766",0,1,0,0,12,0,1,0,0,0,0,0,1,0,0,0,0,0,1155,0,0,0,0,0,0,0,1,3,0,0,1,0,1,3,0,0,0,40,0,0,1,0,2,1,0,0,1,0,0
"767",1,0,0,0,30,0,1,0,0,0,0,1,0,0,0,0,0,0,3108,0,0,0,0,1,0,0,0,2,0,0,0,0,0,4,1,0,0,31,0,1,1,0,1,1,0,0,1,0,0
"768",0,0,0,1,10,0,1,0,0,1,0,0,0,0,0,0,0,0,2901,0,0,0,1,1,0,0,0,1,1,0,0,0,0,4,0,0,0,31,0,1,0,0,1,0,1,0,1,0,0
"769",0,1,0,0,12,0,0,0,1,0,0,1,0,0,0,0,0,0,3617,0,0,0,0,0,0,0,1,1,0,1,0,0,0,4,0,1,0,28,0,1,0,0,3,0,1,0,1,1,0
"770",0,0,0,1,12,0,0,0,1,0,0,0,1,0,0,0,0,0,1655,0,0,0,0,0,0,0,1,2,0,1,0,0,0,4,0,0,0,63,0,1,1,0,2,1,0,0,1,1,0
"771",1,0,0,0,24,0,1,0,0,1,0,0,0,0,0,0,0,0,2812,0,0,0,1,0,0,0,1,2,1,0,0,0,0,4,0,0,0,26,0,1,0,0,1,0,1,0,1,0,0
"772",1,0,0,0,36,0,0,0,1,0,0,0,0,0,0,1,0,0,8065,0,0,0,0,0,1,0,0,3,1,0,0,0,0,2,0,0,1,25,0,1,1,0,2,0,0,1,1,1,0
"773",0,0,0,1,21,0,0,0,1,1,0,0,0,0,0,0,0,0,3275,0,0,0,0,0,0,0,1,1,0,1,0,0,0,4,0,1,0,36,0,1,1,0,1,0,0,1,1,1,0
"774",0,0,0,1,24,0,0,0,1,0,0,0,1,0,0,0,0,0,2223,1,0,0,0,0,0,0,1,4,0,1,0,0,0,4,1,0,0,52,0,0,1,0,2,0,1,0,1,0,0
"775",0,0,1,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,1480,0,1,0,0,0,0,0,0,2,0,1,0,0,0,4,0,0,1,66,0,0,0,1,3,0,0,0,1,0,0
"776",1,0,0,0,24,0,1,0,0,0,0,0,0,0,0,0,0,0,1371,0,0,0,1,0,1,0,0,4,1,0,0,0,0,4,0,0,0,25,0,1,0,0,1,0,1,0,1,0,0
"777",0,0,0,1,36,0,0,0,1,0,0,0,0,0,0,0,0,0,3535,0,0,0,0,0,0,1,0,4,0,1,0,0,0,4,0,1,0,37,0,1,1,0,2,0,1,0,1,1,0
"778",1,0,0,0,18,0,1,0,0,0,0,0,1,0,0,0,0,0,3509,0,0,0,0,0,0,1,0,4,1,0,0,0,1,1,0,0,0,25,0,1,1,0,1,0,1,0,1,0,0
"779",0,0,0,1,36,0,0,0,1,1,0,0,0,0,0,0,0,0,5711,0,0,1,0,0,0,0,1,4,0,1,0,0,0,2,0,1,0,38,0,1,1,0,2,0,0,1,1,1,0
"780",0,1,0,0,18,0,1,0,0,0,0,0,0,0,1,0,0,0,3872,0,0,0,0,0,0,0,0,2,1,0,0,0,0,4,0,1,0,67,0,1,1,0,1,0,1,0,1,1,0
"781",0,1,0,0,39,0,0,0,1,0,0,0,1,0,0,0,0,0,4933,0,0,0,0,0,0,1,0,2,0,1,0,0,1,2,0,0,0,25,0,1,1,0,2,0,1,0,1,0,0
"782",0,0,0,1,24,0,0,0,1,0,0,0,0,0,0,0,0,0,1940,0,0,1,0,0,0,0,1,4,0,1,0,0,0,4,0,0,0,60,0,1,1,0,1,0,1,0,1,1,0
"783",0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,0,1410,0,0,0,0,0,1,0,0,2,0,1,0,0,0,2,0,0,0,31,0,1,1,0,1,1,0,0,1,1,0
"784",0,1,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,836,1,0,0,0,1,0,0,0,4,1,0,0,0,0,2,1,0,0,23,0,0,1,0,1,1,0,0,1,0,0
"785",0,1,0,0,20,0,1,0,0,1,0,0,0,0,0,0,0,0,6468,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,0,0,0,60,0,1,1,0,1,0,0,1,1,1,0
"786",0,1,0,0,18,0,1,0,0,0,0,0,0,0,0,0,0,1,1941,0,0,1,0,0,1,0,0,4,0,1,0,0,0,2,1,0,0,35,0,1,1,0,1,1,0,0,1,1,0
"787",0,0,0,1,22,0,1,0,0,0,0,0,1,0,0,0,0,0,2675,0,1,0,0,0,0,0,1,3,0,1,0,0,0,4,0,1,0,40,0,1,1,0,1,0,1,0,1,0,0
"788",0,0,0,1,48,0,0,0,1,1,0,0,0,0,0,0,0,0,2751,0,0,0,1,0,0,0,1,4,0,1,0,0,0,3,0,1,0,38,0,1,1,0,2,0,1,0,2,1,0
"789",0,1,0,0,48,0,0,1,0,0,0,0,0,0,0,1,0,0,6224,0,0,0,0,0,0,0,1,4,0,1,0,0,0,4,0,0,1,50,0,1,0,1,1,0,1,0,1,0,0
"790",1,0,0,0,40,0,0,0,1,0,0,0,0,0,0,1,0,0,5998,0,0,0,0,0,1,0,0,4,0,1,0,0,0,3,0,0,1,27,0,0,1,0,1,0,1,0,1,1,0
"791",0,1,0,0,21,0,1,0,0,0,0,0,0,0,0,0,0,1,1188,0,0,0,0,0,0,0,1,2,1,0,0,0,0,4,1,0,0,39,0,1,1,0,1,0,1,0,2,0,0
"792",0,0,0,1,24,0,1,0,0,1,0,0,0,0,0,0,0,0,6313,0,0,0,1,0,0,0,1,3,0,1,0,0,0,4,0,1,0,41,0,1,1,0,1,0,0,1,2,1,0
"793",0,0,0,1,6,0,0,0,1,0,0,1,0,0,0,0,0,0,1221,0,0,0,1,0,1,0,0,1,0,0,1,0,0,2,1,0,0,27,0,1,1,0,2,0,1,0,1,0,0
"794",0,0,1,0,24,0,1,0,0,0,0,1,0,0,0,0,0,0,2892,0,0,0,0,0,0,0,1,3,0,0,0,0,0,4,0,0,1,51,0,1,0,1,1,0,1,0,1,0,0
"795",0,0,0,1,24,0,1,0,0,0,0,1,0,0,0,0,0,0,3062,0,1,0,0,0,0,0,1,4,0,1,0,0,0,3,0,0,1,32,0,1,0,0,1,0,1,0,1,1,0
"796",0,0,0,1,9,0,1,0,0,0,0,1,0,0,0,0,0,0,2301,1,0,0,0,1,0,0,0,2,1,0,0,0,0,4,1,0,0,22,0,1,0,0,1,0,1,0,1,0,0
"797",1,0,0,0,18,0,1,0,0,1,0,0,0,0,0,0,0,0,7511,0,0,0,1,0,0,0,1,1,0,1,0,0,0,4,1,0,0,51,0,1,0,1,1,0,1,0,2,1,0
"798",0,0,0,1,12,0,0,0,1,0,0,1,0,0,0,0,0,0,1258,0,0,0,0,1,0,0,0,2,1,0,0,0,0,4,1,0,0,22,0,1,0,0,2,1,0,0,1,0,0
"799",0,0,0,1,24,0,0,1,0,0,0,0,0,0,0,0,0,0,717,0,0,0,1,0,0,0,1,4,0,0,1,0,0,4,0,1,0,54,0,1,1,0,2,0,1,0,1,1,0
"800",0,1,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,1549,0,0,0,1,1,0,0,0,4,0,1,0,0,0,2,0,0,0,35,0,1,1,0,1,0,0,0,1,0,0
"801",0,0,0,1,24,0,0,0,1,0,0,0,0,0,0,1,0,0,1597,0,0,0,0,0,0,0,1,4,0,1,0,0,0,4,0,0,1,54,0,1,0,1,2,0,1,0,2,0,0
"802",0,1,0,0,18,0,0,0,1,0,0,0,1,0,0,0,0,0,1795,0,0,0,0,0,0,0,1,3,1,0,0,0,1,4,0,0,0,48,0,0,0,0,2,1,0,0,1,1,0
"803",1,0,0,0,20,0,0,0,1,0,0,1,0,0,0,0,0,0,4272,0,0,0,0,0,0,0,1,1,1,0,0,0,0,4,1,0,0,24,0,1,1,0,2,0,1,0,1,0,0
"804",0,0,0,1,12,0,0,0,1,0,0,0,1,0,0,0,0,0,976,0,0,0,1,0,0,0,1,4,0,1,0,0,0,4,0,1,0,35,0,1,1,0,2,0,1,0,1,0,0
"805",0,1,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,7472,0,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0,0,0,24,0,1,0,0,1,0,0,0,1,0,0
"806",1,0,0,0,36,0,1,0,0,0,0,0,0,0,0,0,0,0,9271,0,0,0,0,0,0,1,0,2,0,1,0,0,0,1,0,1,0,24,0,1,1,0,1,0,1,0,1,1,0
"807",0,1,0,0,6,0,1,0,0,0,0,0,1,0,0,0,0,0,590,0,0,0,0,1,0,0,0,3,0,0,1,0,0,3,0,0,0,26,0,1,1,0,1,1,0,0,1,0,1
